pass_player,rec_player,passing_att,passing_cmp,passing_yds,passing_tds,passing_int,cmp_per_att,yds_per_att,tds_per_att,int_per_att,a,b,c,d,passer_rtg,rec_pos
C.Ponder,D.Aromashodu,58,17.0,264.0,0.0,5.0,0.293103448276,4.55172413793,0.0,0.0862068965517,0.0,0.387931034483,0.0,0.219827586207,10.1293103448,
A.Dalton,A.Caldwell,67,37.0,317.0,3.0,7.0,0.55223880597,4.73134328358,0.044776119403,0.10447761194,1.26119402985,0.432835820896,0.89552238806,0.0,43.1592039801,
R.Grossman,S.Moss,90,41.0,480.0,3.0,6.0,0.455555555556,5.33333333333,0.0333333333333,0.0666666666667,0.777777777778,0.583333333333,0.666666666667,0.708333333333,45.6018518519,
B.Gabbert,M.Lewis,79,36.0,407.0,0.0,3.0,0.455696202532,5.15189873418,0.0,0.0379746835443,0.778481012658,0.537974683544,0.0,1.42563291139,45.7014767932,TE
J.Skelton,A.Roberts,56,30.0,336.0,2.0,5.0,0.535714285714,6.0,0.0357142857143,0.0892857142857,1.17857142857,0.75,0.714285714286,0.142857142857,46.4285714286,WR
J.Freeman,K.Winslow,116,71.0,722.0,2.0,10.0,0.612068965517,6.22413793103,0.0172413793103,0.0862068965517,1.56034482759,0.806034482759,0.344827586207,0.219827586207,48.8505747126,
C.McCoy,M.Massaquoi,55,24.0,309.0,2.0,3.0,0.436363636364,5.61818181818,0.0363636363636,0.0545454545455,0.681818181818,0.654545454545,0.727272727273,1.01136363636,51.25,
C.Newton,L.Naanee,76,44.0,467.0,1.0,4.0,0.578947368421,6.14473684211,0.0131578947368,0.0526315789474,1.39473684211,0.786184210526,0.263157894737,1.05921052632,58.3881578947,
B.Gabbert,M.Thomas,68,32.0,322.0,1.0,1.0,0.470588235294,4.73529411765,0.0147058823529,0.0147058823529,0.852941176471,0.433823529412,0.294117647059,2.00735294118,59.8039215686,
C.Painter,R.Wayne,54,28.0,411.0,1.0,3.0,0.518518518519,7.61111111111,0.0185185185185,0.0555555555556,1.09259259259,1.15277777778,0.37037037037,0.986111111111,60.0308641975,
M.Hasselbeck,L.Hawkins,67,40.0,357.0,1.0,3.0,0.597014925373,5.32835820896,0.0149253731343,0.044776119403,1.48507462687,0.582089552239,0.298507462687,1.25559701493,60.3544776119,
J.Skelton,L.Fitzgerald,87,41.0,730.0,5.0,7.0,0.471264367816,8.3908045977,0.0574712643678,0.0804597701149,0.85632183908,1.34770114943,1.14942528736,0.363505747126,61.9492337165,WR
E.Manning,M.Manningham,77,39.0,523.0,4.0,5.0,0.506493506494,6.79220779221,0.0519480519481,0.0649350649351,1.03246753247,0.948051948052,1.03896103896,0.751623376623,62.8517316017,
C.McCoy,G.Little,98,51.0,534.0,1.0,2.0,0.520408163265,5.44897959184,0.0102040816327,0.0204081632653,1.10204081633,0.612244897959,0.204081632653,1.86479591837,63.0527210884,
S.Bradford,B.Lloyd,58,24.0,351.0,3.0,2.0,0.413793103448,6.05172413793,0.051724137931,0.0344827586207,0.568965517241,0.762931034483,1.03448275862,1.51293103448,64.6551724138,
J.Freeman,M.Williams,113,60.0,678.0,3.0,3.0,0.530973451327,6.0,0.0265486725664,0.0265486725664,1.15486725664,0.75,0.530973451327,1.71128318584,69.1187315634,
R.Fitzpatrick,D.Nelson,97,61.0,658.0,5.0,7.0,0.628865979381,6.78350515464,0.0515463917526,0.0721649484536,1.64432989691,0.94587628866,1.03092783505,0.57087628866,69.866838488,
T.Tebow,E.Decker,55,23.0,346.0,4.0,2.0,0.418181818182,6.29090909091,0.0727272727273,0.0363636363636,0.590909090909,0.822727272727,1.45454545455,1.46590909091,72.2348484848,WR
C.McCoy,B.Watson,71,37.0,410.0,2.0,1.0,0.521126760563,5.77464788732,0.0281690140845,0.0140845070423,1.10563380282,0.693661971831,0.56338028169,2.02288732394,73.0927230047,TE
M.Vick,J.Avant,62,41.0,541.0,0.0,3.0,0.661290322581,8.72580645161,0.0,0.0483870967742,1.8064516129,1.4314516129,0.0,1.16532258065,73.3870967742,
J.Flacco,E.Dickson,88,53.0,527.0,4.0,4.0,0.602272727273,5.98863636364,0.0454545454545,0.0454545454545,1.51136363636,0.747159090909,0.909090909091,1.23863636364,73.4375,TE
M.Hasselbeck,N.Washington,103,62.0,811.0,3.0,5.0,0.601941747573,7.87378640777,0.0291262135922,0.0485436893204,1.50970873786,1.21844660194,0.582524271845,1.16140776699,74.534789644,
R.Fitzpatrick,St.Johnson,133,75.0,998.0,7.0,7.0,0.563909774436,7.5037593985,0.0526315789474,0.0526315789474,1.31954887218,1.12593984962,1.05263157895,1.05921052632,75.9555137845,WR
M.Sanchez,S.Holmes,101,51.0,654.0,8.0,5.0,0.50495049505,6.47524752475,0.0792079207921,0.049504950495,1.02475247525,0.868811881188,1.58415841584,1.13737623762,76.9183168317,
M.Hasselbeck,C.Johnson,75,54.0,395.0,0.0,1.0,0.72,5.26666666667,0.0,0.0133333333333,2.1,0.566666666667,0.0,2.04166666667,78.4722222222,RB
R.Grossman,J.Gaffney,93,55.0,789.0,4.0,5.0,0.591397849462,8.48387096774,0.0430107526882,0.0537634408602,1.45698924731,1.37096774194,0.860215053763,1.03091397849,78.6514336918,
C.Newton,G.Olsen,89,45.0,540.0,5.0,2.0,0.505617977528,6.06741573034,0.0561797752809,0.0224719101124,1.02808988764,0.766853932584,1.12359550562,1.81320224719,78.8623595506,TE
M.Moore,D.Bess,62,38.0,345.0,3.0,2.0,0.612903225806,5.56451612903,0.0483870967742,0.0322580645161,1.56451612903,0.641129032258,0.967741935484,1.5685483871,79.0322580645,
P.Rivers,V.Jackson,115,60.0,1106.0,9.0,9.0,0.521739130435,9.61739130435,0.0782608695652,0.0782608695652,1.10869565217,1.65434782609,1.5652173913,0.41847826087,79.1123188406,WR
M.Stafford,N.Burleson,110,73.0,757.0,3.0,4.0,0.663636363636,6.88181818182,0.0272727272727,0.0363636363636,1.81818181818,0.970454545455,0.545454545455,1.46590909091,80.0,
R.Grossman,F.Davis,60,40.0,566.0,2.0,4.0,0.666666666667,9.43333333333,0.0333333333333,0.0666666666667,1.83333333333,1.60833333333,0.666666666667,0.708333333333,80.2777777778,
M.Cassel,D.Bowe,80,41.0,663.0,4.0,3.0,0.5125,8.2875,0.05,0.0375,1.0625,1.321875,1.0,1.4375,80.3645833333,
M.Vick,B.Celek,79,47.0,649.0,5.0,5.0,0.594936708861,8.21518987342,0.0632911392405,0.0632911392405,1.4746835443,1.30379746835,1.26582278481,0.792721518987,80.6170886076,TE
