pass_player,rec_player,passing_att,passing_cmp,passing_yds,passing_tds,passing_int,cmp_per_att,yds_per_att,tds_per_att,int_per_att,a,b,c,d,passer_rtg,rec_pos
B.Weeden,T.Richardson,67,48.0,352.0,1.0,0.0,0.716417910448,5.25373134328,0.0149253731343,0.0,2.08208955224,0.563432835821,0.298507462687,2.375,88.6504975124,
R.Fitzpatrick,D.Jones,66,41.0,443.0,4.0,2.0,0.621212121212,6.71212121212,0.0606060606061,0.030303030303,1.60606060606,0.92803030303,1.21212121212,1.61742424242,89.3939393939,
E.Manning,V.Cruz,143,86.0,1092.0,10.0,6.0,0.601398601399,7.63636363636,0.0699300699301,0.041958041958,1.50699300699,1.15909090909,1.3986013986,1.32604895105,89.8455710956,WR
M.Vick,D.Jackson,71,39.0,664.0,2.0,1.0,0.549295774648,9.35211267606,0.0281690140845,0.0140845070423,1.24647887324,1.58802816901,0.56338028169,2.02288732394,90.3462441315,WR
J.Freeman,M.Williams,126,63.0,996.0,9.0,3.0,0.5,7.90476190476,0.0714285714286,0.0238095238095,1.0,1.22619047619,1.42857142857,1.77976190476,90.5753968254,
C.Ponder,K.Rudolph,89,50.0,471.0,9.0,3.0,0.561797752809,5.29213483146,0.101123595506,0.0337078651685,1.30898876404,0.573033707865,2.02247191011,1.53230337079,90.6132958801,TE
T.Romo,J.Witten,143,106.0,991.0,2.0,2.0,0.741258741259,6.93006993007,0.013986013986,0.013986013986,2.20629370629,0.982517482517,0.27972027972,2.02534965035,91.5646853147,TE
D.Brees,J.Graham,135,85.0,982.0,9.0,5.0,0.62962962963,7.27407407407,0.0666666666667,0.037037037037,1.64814814815,1.06851851852,1.33333333333,1.44907407407,91.6512345679,TE
P.Rivers,R.Brown,59,49.0,371.0,0.0,0.0,0.830508474576,6.28813559322,0.0,0.0,2.375,0.822033898305,0.0,2.375,92.8672316384,
C.Palmer,M.Reece,65,48.0,478.0,1.0,1.0,0.738461538462,7.35384615385,0.0153846153846,0.0153846153846,2.19230769231,1.08846153846,0.307692307692,1.99038461538,92.9807692308,FB
J.Freeman,D.Martin,70,49.0,472.0,1.0,0.0,0.7,6.74285714286,0.0142857142857,0.0,2.0,0.935714285714,0.285714285714,2.375,93.2738095238,RB
N.Foles,J.Maclin,62,37.0,479.0,3.0,1.0,0.596774193548,7.72580645161,0.0483870967742,0.0161290322581,1.48387096774,1.1814516129,0.967741935484,1.97177419355,93.4139784946,WR
M.Ryan,Jz. Rodgers,59,53.0,402.0,1.0,1.0,0.898305084746,6.81355932203,0.0169491525424,0.0169491525424,2.375,0.953389830508,0.338983050847,1.95127118644,93.6440677966,
R.Tannehill,R.Bush,52,35.0,292.0,2.0,0.0,0.673076923077,5.61538461538,0.0384615384615,0.0,1.86538461538,0.653846153846,0.769230769231,2.375,94.391025641,RB
P.Rivers,A.Gates,80,49.0,538.0,7.0,3.0,0.6125,6.725,0.0875,0.0375,1.5625,0.93125,1.75,1.4375,94.6875,TE
T.Brady,W.Welker,153,101.0,1190.0,5.0,2.0,0.660130718954,7.77777777778,0.0326797385621,0.0130718954248,1.80065359477,1.19444444444,0.653594771242,2.04820261438,94.9482570806,
M.Stafford,J.Bell,60,46.0,418.0,0.0,0.0,0.766666666667,6.96666666667,0.0,0.0,2.33333333333,0.991666666667,0.0,2.375,95.0,
C.Palmer,D.Heyward-Bey,68,37.0,562.0,4.0,1.0,0.544117647059,8.26470588235,0.0588235294118,0.0147058823529,1.22058823529,1.31617647059,1.17647058824,2.00735294118,95.3431372549,WR
P.Rivers,M.Floyd,85,56.0,814.0,5.0,4.0,0.658823529412,9.57647058824,0.0588235294118,0.0470588235294,1.79411764706,1.64411764706,1.17647058824,1.19852941176,96.887254902,
M.Schaub,O.Daniels,95,56.0,669.0,6.0,1.0,0.589473684211,7.04210526316,0.0631578947368,0.0105263157895,1.44736842105,1.01052631579,1.26315789474,2.11184210526,97.2149122807,
J.Flacco,D.Pitta,94,61.0,669.0,7.0,3.0,0.648936170213,7.1170212766,0.0744680851064,0.031914893617,1.74468085106,1.02925531915,1.48936170213,1.57712765957,97.3404255319,TE
D.Brees,P.Thomas,53,39.0,354.0,1.0,0.0,0.735849056604,6.67924528302,0.0188679245283,0.0,2.17924528302,0.919811320755,0.377358490566,2.375,97.5235849057,
B.Roethlisberger,M.Wallace,94,53.0,759.0,8.0,3.0,0.563829787234,8.07446808511,0.0851063829787,0.031914893617,1.31914893617,1.26861702128,1.70212765957,1.57712765957,97.7836879433,WR
C.Ponder,P.Harvin,85,62.0,677.0,3.0,2.0,0.729411764706,7.96470588235,0.0352941176471,0.0235294117647,2.14705882353,1.24117647059,0.705882352941,1.78676470588,98.0147058824,
R.Fitzpatrick,S.Chandler,74,43.0,571.0,6.0,2.0,0.581081081081,7.71621621622,0.0810810810811,0.027027027027,1.40540540541,1.17905405405,1.62162162162,1.69932432432,98.4234234234,
M.Schaub,A.Johnson,158,109.0,1577.0,4.0,4.0,0.689873417722,9.98101265823,0.0253164556962,0.0253164556962,1.94936708861,1.74525316456,0.506329113924,1.74208860759,99.0506329114,WR
C.Newton,G.Olsen,104,69.0,850.0,5.0,2.0,0.663461538462,8.17307692308,0.0480769230769,0.0192307692308,1.81730769231,1.29326923077,0.961538461538,1.89423076923,99.4391025641,TE
B.Roethlisberger,A.Brown,96,61.0,729.0,5.0,1.0,0.635416666667,7.59375,0.0520833333333,0.0104166666667,1.67708333333,1.1484375,1.04166666667,2.11458333333,99.6961805556,WR
M.Ryan,R.White,143,92.0,1351.0,7.0,4.0,0.643356643357,9.44755244755,0.048951048951,0.027972027972,1.71678321678,1.61188811189,0.979020979021,1.6756993007,99.7231934732,
C.Palmer,B.Myers,95,73.0,754.0,4.0,3.0,0.768421052632,7.93684210526,0.0421052631579,0.0315789473684,2.34210526316,1.23421052632,0.842105263158,1.58552631579,100.065789474,TE
A.Rodgers,J.Finley,84,59.0,636.0,2.0,0.0,0.702380952381,7.57142857143,0.0238095238095,0.0,2.0119047619,1.14285714286,0.47619047619,2.375,100.099206349,
A.Luck,T.Hilton,89,50.0,861.0,7.0,3.0,0.561797752809,9.67415730337,0.0786516853933,0.0337078651685,1.30898876404,1.66853932584,1.57303370787,1.53230337079,101.381086142,WR
D.Brees,L.Moore,104,65.0,1041.0,6.0,3.0,0.625,10.0096153846,0.0576923076923,0.0288461538462,1.625,1.75240384615,1.15384615385,1.65384615385,103.084935897,
D.Brees,M.Colston,130,83.0,1154.0,10.0,4.0,0.638461538462,8.87692307692,0.0769230769231,0.0307692307692,1.69230769231,1.46923076923,1.53846153846,1.60576923077,105.096153846,
A.Luck,D.Allen,64,43.0,490.0,3.0,0.0,0.671875,7.65625,0.046875,0.0,1.859375,1.1640625,0.9375,2.375,105.598958333,TE
A.Smith,M.Crabtree,58,42.0,492.0,4.0,2.0,0.724137931034,8.48275862069,0.0689655172414,0.0344827586207,2.12068965517,1.37068965517,1.37931034483,1.51293103448,106.393678161,WR
M.Ryan,T.Gonzalez,124,93.0,930.0,8.0,3.0,0.75,7.5,0.0645161290323,0.0241935483871,2.25,1.125,1.29032258065,1.77016129032,107.258064516,
A.Dalton,J.Gresham,89,59.0,690.0,5.0,0.0,0.662921348315,7.75280898876,0.0561797752809,0.0,1.81460674157,1.18820224719,1.12359550562,2.375,108.356741573,TE
E.Manning,D.Hixon,59,39.0,567.0,2.0,0.0,0.661016949153,9.61016949153,0.0338983050847,0.0,1.80508474576,1.65254237288,0.677966101695,2.375,108.509887006,
M.Ryan,J.Jones,128,79.0,1198.0,10.0,3.0,0.6171875,9.359375,0.078125,0.0234375,1.5859375,1.58984375,1.5625,1.7890625,108.7890625,WR
A.Rodgers,R.Cobb,96,72.0,865.0,6.0,3.0,0.75,9.01041666667,0.0625,0.03125,2.25,1.50260416667,1.25,1.59375,109.939236111,WR
R.Fitzpatrick,C.Spiller,57,43.0,459.0,2.0,0.0,0.754385964912,8.05263157895,0.0350877192982,0.0,2.27192982456,1.26315789474,0.701754385965,2.375,110.197368421,RB
D.Brees,D.Sproles,104,75.0,667.0,7.0,0.0,0.721153846154,6.41346153846,0.0673076923077,0.0,2.10576923077,0.853365384615,1.34615384615,2.375,111.338141026,RB
B.Roethlisberger,H.Miller,82,58.0,634.0,7.0,2.0,0.707317073171,7.73170731707,0.0853658536585,0.0243902439024,2.03658536585,1.18292682927,1.70731707317,1.76524390244,111.534552846,
R.Wilson,S.Rice,72,44.0,666.0,6.0,1.0,0.611111111111,9.25,0.0833333333333,0.0138888888889,1.55555555556,1.5625,1.66666666667,2.02777777778,113.541666667,
P.Manning,J.Dreessen,58,41.0,356.0,5.0,0.0,0.706896551724,6.13793103448,0.0862068965517,0.0,2.03448275862,0.784482758621,1.72413793103,2.375,115.301724138,
C.Kaepernick,M.Crabtree,58,36.0,512.0,5.0,0.0,0.620689655172,8.8275862069,0.0862068965517,0.0,1.60344827586,1.45689655172,1.72413793103,2.375,119.324712644,WR
P.Rivers,D.Alexander,62,37.0,658.0,7.0,2.0,0.596774193548,10.6129032258,0.112903225806,0.0322580645161,1.48387096774,1.90322580645,2.25806451613,1.5685483871,120.228494624,
A.Rodgers,J.Nelson,64,41.0,623.0,6.0,1.0,0.640625,9.734375,0.09375,0.015625,1.703125,1.68359375,1.875,1.984375,120.768229167,WR
A.Rodgers,Ja.Jones,87,57.0,722.0,14.0,2.0,0.655172413793,8.29885057471,0.16091954023,0.0229885057471,1.77586206897,1.32471264368,2.375,1.80028735632,121.264367816,
P.Manning,E.Decker,121,84.0,1064.0,13.0,3.0,0.694214876033,8.79338842975,0.107438016529,0.0247933884298,1.97107438017,1.44834710744,2.14876033058,1.75516528926,122.055785124,WR
R.Griffin,P.Garcon,53,37.0,548.0,3.0,0.0,0.698113207547,10.3396226415,0.0566037735849,0.0,1.99056603774,1.83490566038,1.1320754717,2.375,122.209119497,WR
T.Romo,D.Bryant,138,92.0,1382.0,12.0,2.0,0.666666666667,10.0144927536,0.0869565217391,0.0144927536232,1.83333333333,1.75362318841,1.73913043478,2.01268115942,122.312801932,WR
P.Manning,D.Thomas,141,94.0,1438.0,10.0,0.0,0.666666666667,10.1985815603,0.0709219858156,0.0,1.83333333333,1.79964539007,1.41843971631,2.375,123.773640662,WR
P.Manning,B.Stokley,58,45.0,544.0,5.0,1.0,0.775862068966,9.37931034483,0.0862068965517,0.0172413793103,2.375,1.59482758621,1.72413793103,1.94396551724,127.298850575,
R.Wilson,G.Tate,61,42.0,669.0,7.0,1.0,0.688524590164,10.9672131148,0.114754098361,0.016393442623,1.94262295082,1.99180327869,2.29508196721,1.96516393443,136.577868852,WR
T.Brady,R.Gronkowski,66,47.0,644.0,9.0,0.0,0.712121212121,9.75757575758,0.136363636364,0.0,2.06060606061,1.68939393939,2.375,2.375,141.666666667,TE
