pass_player,rec_player,passing_att,passing_cmp,passing_yds,passing_tds,passing_int,cmp_per_att,yds_per_att,tds_per_att,int_per_att,a,b,c,d,passer_rtg,rec_pos
A.Dalton,T.Eifert,60,39.0,445.0,2.0,3.0,0.65,7.41666666667,0.0333333333333,0.05,1.75,1.10416666667,0.666666666667,1.125,77.4305555556,TE
J.Cutler,A.Jeffery,89,50.0,773.0,3.0,4.0,0.561797752809,8.68539325843,0.0337078651685,0.0449438202247,1.30898876404,1.42134831461,0.674157303371,1.25140449438,77.5983146067,WR
B.Roethlisberger,E.Sanders,108,65.0,701.0,6.0,5.0,0.601851851852,6.49074074074,0.0555555555556,0.0462962962963,1.50925925926,0.872685185185,1.11111111111,1.21759259259,78.5108024691,WR
J.Flacco,R.Rice,73,58.0,321.0,0.0,1.0,0.794520547945,4.39726027397,0.0,0.013698630137,2.375,0.349315068493,0.0,2.03253424658,79.2808219178,
A.Dalton,M.Sanu,77,47.0,455.0,2.0,1.0,0.61038961039,5.90909090909,0.025974025974,0.012987012987,1.55194805195,0.727272727273,0.519480519481,2.05032467532,80.8170995671,WR
C.Newton,B.LaFell,85,49.0,627.0,5.0,4.0,0.576470588235,7.37647058824,0.0588235294118,0.0470588235294,1.38235294118,1.09411764706,1.17647058824,1.19852941176,80.8578431373,WR
C.Palmer,L.Fitzgerald,112,68.0,813.0,7.0,6.0,0.607142857143,7.25892857143,0.0625,0.0535714285714,1.53571428571,1.06473214286,1.25,1.03571428571,81.4360119048,WR
T.Pryor,D.Moore,66,35.0,552.0,4.0,3.0,0.530303030303,8.36363636364,0.0606060606061,0.0454545454545,1.15151515152,1.34090909091,1.21212121212,1.23863636364,82.3863636364,
J.Flacco,D.Clark,52,31.0,343.0,3.0,2.0,0.596153846154,6.59615384615,0.0576923076923,0.0384615384615,1.48076923077,0.899038461538,1.15384615385,1.41346153846,82.4519230769,
R.Fitzpatrick,K.Wright,87,59.0,723.0,1.0,3.0,0.67816091954,8.31034482759,0.0114942528736,0.0344827586207,1.8908045977,1.3275862069,0.229885057471,1.51293103448,82.6867816092,WR
E.Manning,V.Cruz,122,73.0,998.0,4.0,4.0,0.598360655738,8.18032786885,0.0327868852459,0.0327868852459,1.49180327869,1.29508196721,0.655737704918,1.55532786885,83.2991803279,WR
T.Brady,R.Gronkowski,66,39.0,592.0,4.0,4.0,0.590909090909,8.9696969697,0.0606060606061,0.0606060606061,1.45454545455,1.49242424242,1.21212121212,0.859848484848,83.648989899,TE
G.Smith,J.Kerley,72,43.0,523.0,3.0,2.0,0.597222222222,7.26388888889,0.0416666666667,0.0277777777778,1.48611111111,1.06597222222,0.833333333333,1.68055555556,84.4328703704,WR
C.Palmer,A.Ellington,52,36.0,348.0,1.0,1.0,0.692307692308,6.69230769231,0.0192307692308,0.0192307692308,1.96153846154,0.923076923077,0.384615384615,1.89423076923,86.0576923077,RB
M.Stafford,N.Burleson,55,39.0,461.0,1.0,2.0,0.709090909091,8.38181818182,0.0181818181818,0.0363636363636,2.04545454545,1.34545454545,0.363636363636,1.46590909091,87.0075757576,
R.Tannehill,R.Matthews,64,40.0,445.0,2.0,1.0,0.625,6.953125,0.03125,0.015625,1.625,0.98828125,0.625,1.984375,87.0442708333,WR
T.Brady,A.Dobson,71,36.0,514.0,4.0,1.0,0.507042253521,7.23943661972,0.056338028169,0.0140845070423,1.03521126761,1.05985915493,1.12676056338,2.02288732394,87.411971831,
M.Stafford,B.Pettigrew,63,41.0,416.0,2.0,1.0,0.650793650794,6.60317460317,0.031746031746,0.015873015873,1.75396825397,0.900793650794,0.634920634921,1.97817460317,87.7976190476,TE
A.Smith,D.Bowe,97,53.0,642.0,5.0,1.0,0.546391752577,6.61855670103,0.0515463917526,0.0103092783505,1.23195876289,0.904639175258,1.03092783505,2.11726804124,88.0798969072,
T.Brady,K.Thompkins,69,32.0,466.0,4.0,0.0,0.463768115942,6.75362318841,0.0579710144928,0.0,0.81884057971,0.938405797101,1.15942028986,2.375,88.1944444444,WR
B.Roethlisberger,L.Bell,60,43.0,404.0,0.0,0.0,0.716666666667,6.73333333333,0.0,0.0,2.08333333333,0.933333333333,0.0,2.375,89.8611111111,RB
J.Campbell,J.Gordon,86,42.0,769.0,4.0,1.0,0.488372093023,8.94186046512,0.046511627907,0.0116279069767,0.941860465116,1.48546511628,0.93023255814,2.08430232558,90.6976744186,WR
E.Manning,B.Myers,72,45.0,512.0,4.0,2.0,0.625,7.11111111111,0.0555555555556,0.0277777777778,1.625,1.02777777778,1.11111111111,1.68055555556,90.7407407407,TE
M.Stafford,C.Johnson,156,84.0,1489.0,12.0,8.0,0.538461538462,9.54487179487,0.0769230769231,0.0512820512821,1.19230769231,1.63621794872,1.53846153846,1.09294871795,90.9989316239,
M.Stafford,R.Bush,80,54.0,506.0,3.0,1.0,0.675,6.325,0.0375,0.0125,1.875,0.83125,0.75,2.0625,91.9791666667,RB
A.Smith,D.Avery,66,38.0,585.0,1.0,0.0,0.575757575758,8.86363636364,0.0151515151515,0.0,1.37878787879,1.46590909091,0.30303030303,2.375,92.0454545455,
C.Newton,T.Ginn,68,36.0,556.0,5.0,2.0,0.529411764706,8.17647058824,0.0735294117647,0.0294117647059,1.14705882353,1.29411764706,1.47058823529,1.63970588235,92.5245098039,WR
T.Brady,S.Vereen,69,47.0,427.0,3.0,1.0,0.68115942029,6.1884057971,0.0434782608696,0.0144927536232,1.90579710145,0.797101449275,0.869565217391,2.01268115942,93.0857487923,RB
T.Romo,D.Murray,59,48.0,309.0,1.0,0.0,0.813559322034,5.23728813559,0.0169491525424,0.0,2.375,0.559322033898,0.338983050847,2.375,94.1384180791,RB
R.Wilson,G.Tate,90,58.0,791.0,3.0,2.0,0.644444444444,8.78888888889,0.0333333333333,0.0222222222222,1.72222222222,1.44722222222,0.666666666667,1.81944444444,94.2592592593,WR
B.Roethlisberger,H.Miller,78,58.0,593.0,1.0,1.0,0.74358974359,7.60256410256,0.0128205128205,0.0128205128205,2.21794871795,1.15064102564,0.25641025641,2.05448717949,94.6581196581,
A.Luck,T.Hilton,130,78.0,1038.0,5.0,1.0,0.6,7.98461538462,0.0384615384615,0.00769230769231,1.5,1.24615384615,0.769230769231,2.18269230769,94.9679487179,WR
T.Brady,D.Amendola,83,54.0,633.0,2.0,0.0,0.650602409639,7.6265060241,0.0240963855422,0.0,1.75301204819,1.15662650602,0.481927710843,2.375,96.109437751,WR
J.Cutler,M.Forte,58,47.0,334.0,1.0,0.0,0.810344827586,5.75862068966,0.0172413793103,0.0,2.375,0.689655172414,0.344827586207,2.375,96.408045977,RB
M.Ryan,R.White,95,62.0,697.0,3.0,0.0,0.652631578947,7.33684210526,0.0315789473684,0.0,1.76315789474,1.08421052632,0.631578947368,2.375,97.5657894737,
J.Flacco,M.Brown,81,49.0,524.0,7.0,2.0,0.604938271605,6.46913580247,0.0864197530864,0.0246913580247,1.52469135802,0.867283950617,1.72839506173,1.75771604938,97.9681069959,
T.Romo,C.Beasley,51,38.0,359.0,2.0,1.0,0.745098039216,7.03921568627,0.0392156862745,0.0196078431373,2.22549019608,1.00980392157,0.78431372549,1.88480392157,98.4068627451,WR
P.Rivers,A.Gates,107,71.0,841.0,4.0,1.0,0.663551401869,7.85981308411,0.0373831775701,0.00934579439252,1.81775700935,1.21495327103,0.747663551402,2.14135514019,98.695482866,TE
M.Stafford,J.Bell,69,53.0,547.0,0.0,0.0,0.768115942029,7.92753623188,0.0,0.0,2.34057971014,1.23188405797,0.0,2.375,99.1243961353,
M.Ryan,T.Gonzalez,120,81.0,842.0,8.0,3.0,0.675,7.01666666667,0.0666666666667,0.025,1.875,1.00416666667,1.33333333333,1.75,99.375,
M.Cassel,G.Jennings,56,40.0,489.0,4.0,3.0,0.714285714286,8.73214285714,0.0714285714286,0.0535714285714,2.07142857143,1.43303571429,1.42857142857,1.03571428571,99.4791666667,
T.Brady,J.Edelman,151,105.0,1056.0,6.0,1.0,0.695364238411,6.99337748344,0.0397350993377,0.00662251655629,1.97682119205,0.998344370861,0.794701986755,2.20943708609,99.6550772627,WR
J.Cutler,B.Marshall,103,64.0,812.0,9.0,4.0,0.621359223301,7.88349514563,0.0873786407767,0.0388349514563,1.6067961165,1.22087378641,1.74757281553,1.40412621359,99.6561488673,WR
M.Ryan,J.Rodgers,62,52.0,340.0,2.0,0.0,0.838709677419,5.48387096774,0.0322580645161,0.0,2.375,0.620967741935,0.645161290323,2.375,100.268817204,
B.Roethlisberger,A.Brown,165,109.0,1438.0,8.0,3.0,0.660606060606,8.71515151515,0.0484848484848,0.0181818181818,1.80303030303,1.42878787879,0.969696969697,1.92045454545,102.032828283,WR
C.Keenum,A.Johnson,64,38.0,587.0,5.0,2.0,0.59375,9.171875,0.078125,0.03125,1.46875,1.54296875,1.5625,1.59375,102.799479167,WR
A.Smith,J.Charles,98,67.0,670.0,7.0,2.0,0.683673469388,6.83673469388,0.0714285714286,0.0204081632653,1.91836734694,0.959183673469,1.42857142857,1.86479591837,102.848639456,RB
