pass_player,rec_player,passing_att,passing_cmp,passing_yds,passing_tds,passing_int,cmp_per_att,yds_per_att,tds_per_att,int_per_att,a,b,c,d,passer_rtg,rec_pos
C.Kaepernick,M.Crabtree,99,65.0,649.0,3.0,2.0,0.656565656566,6.55555555556,0.030303030303,0.020202020202,1.78282828283,0.888888888889,0.606060606061,1.86994949495,85.7954545455,WR
D.Brees,T.Cadet,51,38.0,296.0,1.0,1.0,0.745098039216,5.80392156863,0.0196078431373,0.0196078431373,2.22549019608,0.700980392157,0.392156862745,1.88480392157,86.7238562092,RB
M.Stafford,J.Bell,53,34.0,322.0,1.0,0.0,0.641509433962,6.07547169811,0.0188679245283,0.0,1.70754716981,0.768867924528,0.377358490566,2.375,87.1462264151,
R.Wilson,J.Kearse,62,35.0,487.0,1.0,0.0,0.564516129032,7.85483870968,0.0161290322581,0.0,1.32258064516,1.21370967742,0.322580645161,2.375,87.2311827957,WR
P.Manning,W.Welker,58,45.0,436.0,2.0,3.0,0.775862068966,7.51724137931,0.0344827586207,0.051724137931,2.375,1.12931034483,0.689655172414,1.08189655172,87.9310344828,
A.Rodgers,D.Adams,63,37.0,438.0,3.0,1.0,0.587301587302,6.95238095238,0.047619047619,0.015873015873,1.43650793651,0.988095238095,0.952380952381,1.97817460317,89.2526455026,WR
R.Wilson,D.Baldwin,87,59.0,702.0,2.0,2.0,0.67816091954,8.06896551724,0.0229885057471,0.0229885057471,1.8908045977,1.26724137931,0.459770114943,1.80028735632,90.3017241379,WR
C.Kaepernick,A.Boldin,122,76.0,968.0,4.0,2.0,0.622950819672,7.93442622951,0.0327868852459,0.016393442623,1.61475409836,1.23360655738,0.655737704918,1.96516393443,91.1543715847,WR
M.Stafford,C.Johnson,128,71.0,1077.0,8.0,4.0,0.5546875,8.4140625,0.0625,0.03125,1.2734375,1.353515625,1.25,1.59375,91.1783854167,
J.Cutler,M.Bennett,125,89.0,916.0,6.0,5.0,0.712,7.328,0.048,0.04,2.06,1.082,0.96,1.375,91.2833333333,TE
N.Foles,J.Maclin,80,42.0,713.0,7.0,4.0,0.525,8.9125,0.0875,0.05,1.125,1.478125,1.75,1.125,91.3020833333,WR
A.Dalton,G.Bernard,59,43.0,349.0,2.0,1.0,0.728813559322,5.91525423729,0.0338983050847,0.0169491525424,2.14406779661,0.728813559322,0.677966101695,1.95127118644,91.7019774011,RB
T.Brady,B.LaFell,113,70.0,873.0,7.0,4.0,0.619469026549,7.72566371681,0.0619469026549,0.0353982300885,1.59734513274,1.1814159292,1.2389380531,1.49004424779,91.7957227139,WR
M.Ryan,R.White,124,80.0,921.0,7.0,4.0,0.645161290323,7.42741935484,0.0564516129032,0.0322580645161,1.72580645161,1.10685483871,1.12903225806,1.5685483871,92.1706989247,
A.Luck,C.Fleener,79,43.0,673.0,6.0,3.0,0.544303797468,8.51898734177,0.0759493670886,0.0379746835443,1.22151898734,1.37974683544,1.51898734177,1.42563291139,92.4314345992,TE
R.Tannehill,J.Landry,109,81.0,748.0,5.0,4.0,0.743119266055,6.8623853211,0.045871559633,0.0366972477064,2.21559633028,0.965596330275,0.917431192661,1.45756880734,92.6032110092,WR
A.Dalton,M.Sanu,95,55.0,781.0,5.0,2.0,0.578947368421,8.22105263158,0.0526315789474,0.0210526315789,1.39473684211,1.30526315789,1.05263157895,1.84868421053,93.3552631579,WR
J.Flacco,T.Smith,92,49.0,767.0,11.0,6.0,0.532608695652,8.33695652174,0.119565217391,0.0652173913043,1.16304347826,1.33423913043,2.375,0.744565217391,93.6141304348,WR
R.Tannehill,B.Hartline,58,38.0,466.0,2.0,1.0,0.655172413793,8.03448275862,0.0344827586207,0.0172413793103,1.77586206897,1.25862068966,0.689655172414,1.94396551724,94.4683908046,
E.Manning,L.Donnell,80,54.0,526.0,6.0,3.0,0.675,6.575,0.075,0.0375,1.875,0.89375,1.5,1.4375,95.1041666667,TE
T.Brady,S.Vereen,78,53.0,447.0,3.0,0.0,0.679487179487,5.73076923077,0.0384615384615,0.0,1.89743589744,0.682692307692,0.769230769231,2.375,95.405982906,RB
M.Sanchez,J.Maclin,64,44.0,616.0,3.0,3.0,0.6875,9.625,0.046875,0.046875,1.9375,1.65625,0.9375,1.203125,95.5729166667,WR
M.Ryan,D.Hester,59,38.0,504.0,2.0,1.0,0.64406779661,8.54237288136,0.0338983050847,0.0169491525424,1.72033898305,1.38559322034,0.677966101695,1.95127118644,95.5861581921,WR
B.Hoyer,M.Austin,62,42.0,498.0,2.0,1.0,0.677419354839,8.03225806452,0.0322580645161,0.0161290322581,1.88709677419,1.25806451613,0.645161290323,1.97177419355,96.0349462366,
P.Rivers,M.Floyd,92,52.0,856.0,6.0,3.0,0.565217391304,9.30434782609,0.0652173913043,0.0326086956522,1.32608695652,1.57608695652,1.30434782609,1.5597826087,96.1050724638,
D.Carr,J.Jones,102,66.0,605.0,6.0,1.0,0.647058823529,5.93137254902,0.0588235294118,0.00980392156863,1.73529411765,0.732843137255,1.17647058824,2.12990196078,96.2418300654,
J.Flacco,S.Smith,125,76.0,1030.0,6.0,2.0,0.608,8.24,0.048,0.016,1.54,1.31,0.96,1.975,96.4166666667,WR
J.Cutler,M.Forte,124,96.0,768.0,3.0,1.0,0.774193548387,6.1935483871,0.0241935483871,0.00806451612903,2.37096774194,0.798387096774,0.483870967742,2.17338709677,97.1102150538,RB
P.Manning,D.Thomas,172,103.0,1512.0,11.0,5.0,0.598837209302,8.79069767442,0.0639534883721,0.0290697674419,1.49418604651,1.4476744186,1.27906976744,1.64825581395,97.8197674419,WR
T.Romo,J.Witten,69,47.0,522.0,3.0,1.0,0.68115942029,7.5652173913,0.0434782608696,0.0144927536232,1.90579710145,1.14130434783,0.869565217391,2.01268115942,98.8224637681,TE
M.Stafford,G.Tate,143,99.0,1331.0,4.0,3.0,0.692307692308,9.30769230769,0.027972027972,0.020979020979,1.96153846154,1.57692307692,0.559440559441,1.85052447552,99.1404428904,WR
M.Ryan,J.Jones,154,97.0,1477.0,6.0,3.0,0.62987012987,9.59090909091,0.038961038961,0.0194805194805,1.64935064935,1.64772727273,0.779220779221,1.88798701299,99.4047619048,WR
T.Brady,J.Edelman,133,91.0,967.0,4.0,0.0,0.684210526316,7.27067669173,0.0300751879699,0.0,1.92105263158,1.06766917293,0.601503759398,2.375,99.4204260652,WR
C.Newton,G.Olsen,98,65.0,807.0,5.0,2.0,0.663265306122,8.23469387755,0.0510204081633,0.0204081632653,1.81632653061,1.30867346939,1.02040816327,1.86479591837,100.170068027,TE
A.Dalton,J.Gresham,79,61.0,457.0,5.0,2.0,0.772151898734,5.78481012658,0.0632911392405,0.0253164556962,2.36075949367,0.696202531646,1.26582278481,1.74208860759,101.081223629,TE
D.Brees,P.Thomas,55,45.0,378.0,1.0,0.0,0.818181818182,6.87272727273,0.0181818181818,0.0,2.375,0.968181818182,0.363636363636,2.375,101.363636364,
G.Smith,E.Decker,83,54.0,797.0,4.0,2.0,0.650602409639,9.60240963855,0.0481927710843,0.0240963855422,1.75301204819,1.65060240964,0.963855421687,1.77259036145,102.334337349,WR
B.Roethlisberger,H.Miller,87,63.0,699.0,3.0,1.0,0.724137931034,8.03448275862,0.0344827586207,0.0114942528736,2.12068965517,1.25862068966,0.689655172414,2.08764367816,102.610153257,
K.Orton,C.Hogan,61,41.0,433.0,4.0,1.0,0.672131147541,7.09836065574,0.0655737704918,0.016393442623,1.8606557377,1.02459016393,1.31147540984,1.96516393443,102.698087432,WR
R.Tannehill,C.Clay,81,57.0,604.0,3.0,0.0,0.703703703704,7.45679012346,0.037037037037,0.0,2.01851851852,1.11419753086,0.740740740741,2.375,104.140946502,TE
A.Luck,T.Hilton,125,77.0,1265.0,7.0,3.0,0.616,10.12,0.056,0.024,1.58,1.78,1.12,1.775,104.25,WR
J.McCown,M.Evans,84,46.0,713.0,8.0,2.0,0.547619047619,8.4880952381,0.0952380952381,0.0238095238095,1.2380952381,1.37202380952,1.90476190476,1.77976190476,104.910714286,WR
D.Brees,J.Graham,125,85.0,889.0,10.0,3.0,0.68,7.112,0.08,0.024,1.9,1.028,1.6,1.775,105.05,TE
J.Cutler,A.Jeffery,126,78.0,1039.0,9.0,2.0,0.619047619048,8.24603174603,0.0714285714286,0.015873015873,1.59523809524,1.31150793651,1.42857142857,1.97817460317,105.224867725,WR
B.Roethlisberger,L.Bell,98,77.0,801.0,3.0,1.0,0.785714285714,8.17346938776,0.030612244898,0.0102040816327,2.375,1.29336734694,0.612244897959,2.11989795918,106.675170068,RB
T.Bridgewater,G.Jennings,74,50.0,658.0,5.0,2.0,0.675675675676,8.89189189189,0.0675675675676,0.027027027027,1.87837837838,1.47297297297,1.35135135135,1.69932432432,106.70045045,
D.Brees,B.Cooks,69,53.0,550.0,3.0,1.0,0.768115942029,7.97101449275,0.0434782608696,0.0144927536232,2.34057971014,1.24275362319,0.869565217391,2.01268115942,107.759661836,WR
T.Brady,R.Gronkowski,130,81.0,1111.0,11.0,3.0,0.623076923077,8.54615384615,0.0846153846154,0.0230769230769,1.61538461538,1.38653846154,1.69230769231,1.79807692308,108.205128205,TE
A.Smith,J.Charles,56,38.0,283.0,5.0,0.0,0.678571428571,5.05357142857,0.0892857142857,0.0,1.89285714286,0.513392857143,1.78571428571,2.375,109.449404762,RB
P.Rivers,E.Royal,91,62.0,778.0,7.0,2.0,0.681318681319,8.54945054945,0.0769230769231,0.021978021978,1.90659340659,1.38736263736,1.53846153846,1.82554945055,110.966117216,WR
K.Orton,R.Woods,75,54.0,580.0,5.0,1.0,0.72,7.73333333333,0.0666666666667,0.0133333333333,2.1,1.18333333333,1.33333333333,2.04166666667,110.972222222,WR
R.Tannehill,M.Wallace,105,64.0,796.0,10.0,1.0,0.609523809524,7.58095238095,0.0952380952381,0.00952380952381,1.54761904762,1.14523809524,1.90476190476,2.1369047619,112.242063492,WR
D.Brees,K.Stills,83,63.0,931.0,3.0,2.0,0.759036144578,11.2168674699,0.0361445783133,0.0240963855422,2.29518072289,2.05421686747,0.722891566265,1.77259036145,114.081325301,WR
R.Fitzpatrick,D.Hopkins,77,53.0,946.0,6.0,4.0,0.688311688312,12.2857142857,0.0779220779221,0.0519480519481,1.94155844156,2.32142857143,1.55844155844,1.0762987013,114.962121212,WR
P.Manning,E.Sanders,133,96.0,1302.0,8.0,2.0,0.721804511278,9.78947368421,0.0601503759398,0.015037593985,2.10902255639,1.69736842105,1.2030075188,1.99906015038,116.80764411,WR
P.Rivers,A.Gates,97,68.0,811.0,12.0,4.0,0.701030927835,8.36082474227,0.123711340206,0.0412371134021,2.00515463918,1.34020618557,2.375,1.34407216495,117.740549828,TE
P.Manning,J.Thomas,58,41.0,486.0,12.0,2.0,0.706896551724,8.37931034483,0.206896551724,0.0344827586207,2.03448275862,1.34482758621,2.375,1.51293103448,121.120689655,TE
B.Roethlisberger,A.Brown,169,124.0,1614.0,13.0,3.0,0.733727810651,9.55029585799,0.0769230769231,0.0177514792899,2.16863905325,1.6375739645,1.53846153846,1.93121301775,121.264792899,WR
A.Rodgers,E.Lacy,54,41.0,421.0,4.0,0.0,0.759259259259,7.7962962963,0.0740740740741,0.0,2.2962962963,1.19907407407,1.48148148148,2.375,122.530864198,RB
E.Manning,O.Beckham,110,76.0,1067.0,10.0,2.0,0.690909090909,9.7,0.0909090909091,0.0181818181818,1.95454545455,1.675,1.81818181818,1.92045454545,122.803030303,WR
A.Rodgers,J.Nelson,151,98.0,1519.0,13.0,1.0,0.649006622517,10.059602649,0.0860927152318,0.00662251655629,1.74503311258,1.76490066225,1.72185430464,2.20943708609,124.020419426,WR
T.Romo,D.Bryant,109,74.0,1058.0,12.0,3.0,0.678899082569,9.70642201835,0.110091743119,0.0275229357798,1.89449541284,1.67660550459,2.20183486239,1.6869266055,124.331039755,WR
T.Romo,T.Williams,52,32.0,525.0,6.0,1.0,0.615384615385,10.0961538462,0.115384615385,0.0192307692308,1.57692307692,1.77403846154,2.30769230769,1.89423076923,125.881410256,WR
A.Smith,T.Kelce,78,59.0,772.0,5.0,0.0,0.75641025641,9.89743589744,0.0641025641026,0.0,2.28205128205,1.72435897436,1.28205128205,2.375,127.724358974,TE
A.Rodgers,R.Cobb,125,89.0,1269.0,12.0,1.0,0.712,10.152,0.096,0.008,2.06,1.788,1.92,2.175,132.383333333,WR
M.Sanchez,J.Matthews,54,37.0,594.0,6.0,0.0,0.685185185185,11.0,0.111111111111,0.0,1.92592592593,2.0,2.22222222222,2.375,142.052469136,WR
