pass_player,rec_player,passing_att,passing_cmp,passing_yds,passing_tds,passing_int,cmp_per_att,yds_per_att,tds_per_att,int_per_att,a,b,c,d,passer_rtg,rec_pos
A.Luck,D.Moncrief,54,32.0,351.0,5.0,1.0,0.592592592593,6.5,0.0925925925926,0.0185185185185,1.46296296296,0.875,1.85185185185,1.91203703704,101.697530864,WR
R.Fitzpatrick,B.Marshall,156,101.0,1402.0,14.0,8.0,0.647435897436,8.98717948718,0.0897435897436,0.0512820512821,1.73717948718,1.49679487179,1.79487179487,1.09294871795,102.02991453,WR
T.Brady,D.Amendola,87,65.0,648.0,3.0,1.0,0.747126436782,7.44827586207,0.0344827586207,0.0114942528736,2.23563218391,1.11206896552,0.689655172414,2.08764367816,102.083333333,WR
M.Stafford,C.Johnson,142,86.0,1175.0,9.0,2.0,0.605633802817,8.27464788732,0.0633802816901,0.0140845070423,1.52816901408,1.31866197183,1.2676056338,2.02288732394,102.288732394,
J.Winston,C.Sims,67,48.0,536.0,4.0,2.0,0.716417910448,8.0,0.0597014925373,0.0298507462687,2.08208955224,1.25,1.19402985075,1.62873134328,102.580845771,RB
S.Bradford,J.Matthews,117,77.0,922.0,7.0,2.0,0.65811965812,7.88034188034,0.0598290598291,0.017094017094,1.7905982906,1.22008547009,1.19658119658,1.94764957265,102.581908832,WR
E.Manning,R.Randle,90,57.0,801.0,8.0,4.0,0.633333333333,8.9,0.0888888888889,0.0444444444444,1.66666666667,1.475,1.77777777778,1.26388888889,103.055555556,
M.Mariota,D.Walker,74,52.0,638.0,4.0,2.0,0.702702702703,8.62162162162,0.0540540540541,0.027027027027,2.01351351351,1.40540540541,1.08108108108,1.69932432432,103.322072072,TE
M.Ryan,J.Jones,190,127.0,1753.0,7.0,2.0,0.668421052632,9.22631578947,0.0368421052632,0.0105263157895,1.84210526316,1.55657894737,0.736842105263,2.11184210526,104.122807018,WR
B.Roethlisberger,A.Brown,145,104.0,1416.0,10.0,7.0,0.71724137931,9.76551724138,0.0689655172414,0.048275862069,2.08620689655,1.69137931034,1.37931034483,1.16810344828,105.416666667,WR
C.Palmer,JO.Brown,54,37.0,562.0,3.0,2.0,0.685185185185,10.4074074074,0.0555555555556,0.037037037037,1.92592592593,1.85185185185,1.11111111111,1.44907407407,105.632716049,WR
E.Manning,W.Tye,62,42.0,464.0,3.0,0.0,0.677419354839,7.48387096774,0.0483870967742,0.0,1.88709677419,1.12096774194,0.967741935484,2.375,105.846774194,TE
M.Stafford,T.Riddick,80,68.0,615.0,3.0,1.0,0.85,7.6875,0.0375,0.0125,2.375,1.171875,0.75,2.0625,105.989583333,RB
D.Brees,B.Cooks,121,77.0,1061.0,9.0,3.0,0.636363636364,8.76859504132,0.0743801652893,0.0247933884298,1.68181818182,1.44214876033,1.48760330579,1.75516528926,106.112258953,WR
R.Fitzpatrick,E.Decker,125,74.0,967.0,11.0,2.0,0.592,7.736,0.088,0.016,1.46,1.184,1.76,1.975,106.316666667,WR
J.Cutler,M.Forte,52,42.0,370.0,3.0,1.0,0.807692307692,7.11538461538,0.0576923076923,0.0192307692308,2.375,1.02884615385,1.15384615385,1.89423076923,107.532051282,RB
A.Smith,T.Kelce,103,72.0,875.0,5.0,1.0,0.699029126214,8.49514563107,0.0485436893204,0.00970873786408,1.99514563107,1.37378640777,0.970873786408,2.1322815534,107.868122977,TE
A.Dalton,A.Green,107,71.0,1054.0,7.0,3.0,0.663551401869,9.85046728972,0.0654205607477,0.0280373831776,1.81775700935,1.71261682243,1.30841121495,1.67406542056,108.547507788,WR
P.Rivers,D.Woodhead,101,75.0,717.0,6.0,1.0,0.742574257426,7.09900990099,0.0594059405941,0.00990099009901,2.21287128713,1.02475247525,1.18811881188,2.12747524752,109.22029703,RB
T.Brady,J.Edelman,88,61.0,692.0,7.0,2.0,0.693181818182,7.86363636364,0.0795454545455,0.0227272727273,1.96590909091,1.21590909091,1.59090909091,1.80681818182,109.659090909,WR
R.Tannehill,L.Miller,51,42.0,369.0,2.0,0.0,0.823529411765,7.23529411765,0.0392156862745,0.0,2.375,1.05882352941,0.78431372549,2.375,109.885620915,RB
M.Stafford,E.Ebron,65,44.0,510.0,5.0,1.0,0.676923076923,7.84615384615,0.0769230769231,0.0153846153846,1.88461538462,1.21153846154,1.53846153846,1.99038461538,110.416666667,TE
D.Brees,W.Snead,95,65.0,946.0,3.0,0.0,0.684210526316,9.95789473684,0.0315789473684,0.0,1.92105263158,1.73947368421,0.631578947368,2.375,111.118421053,WR
A.Rodgers,R.Rodgers,85,58.0,526.0,8.0,1.0,0.682352941176,6.18823529412,0.0941176470588,0.0117647058824,1.91176470588,0.797058823529,1.88235294118,2.08088235294,111.200980392,TE
C.Newton,G.Olsen,121,76.0,1093.0,7.0,0.0,0.628099173554,9.03305785124,0.0578512396694,0.0,1.64049586777,1.50826446281,1.15702479339,2.375,111.346418733,TE
E.Manning,O.Beckham Jr.,151,91.0,1400.0,13.0,3.0,0.602649006623,9.27152317881,0.0860927152318,0.0198675496689,1.51324503311,1.5678807947,1.72185430464,1.87831125828,111.354856512,WR
C.Palmer,M.Floyd,72,44.0,729.0,6.0,2.0,0.611111111111,10.125,0.0833333333333,0.0277777777778,1.55555555556,1.78125,1.66666666667,1.68055555556,111.400462963,WR
A.Smith,J.Maclin,124,87.0,1088.0,8.0,2.0,0.701612903226,8.77419354839,0.0645161290323,0.0161290322581,2.00806451613,1.4435483871,1.29032258065,1.97177419355,111.89516129,WR
A.Rodgers,J.Starks,53,43.0,380.0,3.0,0.0,0.811320754717,7.16981132075,0.0566037735849,0.0,2.375,1.04245283019,1.1320754717,2.375,115.408805031,RB
C.Palmer,L.Fitzgerald,132,99.0,1145.0,9.0,2.0,0.75,8.67424242424,0.0681818181818,0.0151515151515,2.25,1.41856060606,1.36363636364,1.99621212121,117.140151515,WR
